ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple
[[0.00053072]],0.03673174,,
[[0.00121431]],0.028230805,,
[[2.3292048e-05]],0.027767085,,
[[0.00028354]],0.031657662,,
[[0.00043209]],0.03273791,,
[[8.776638e-05]],0.03036974,,
[[6.457598e-05]],0.03136033,,
,,0.76,0.8
[[0.00051224]],0.035328206,,
[[4.8793638e-05]],0.026928086,,
[[9.113272e-06]],0.03217437,,
[[0.00013404]],0.02916468,,
[[6.550119e-05]],0.028565966,,
[[8.1518265e-05]],0.035312586,,
[[7.037466e-05]],0.038810022,,
[[5.046309e-05]],0.039028794,,
[[4.5355577e-05]],0.028936556,,
[[0.00068358]],0.028214436,,
[[0.00129761]],0.026651535,,
[[9.163992e-06]],0.031189714,,
[[0.00081458]],0.029125007,,
[[0.00013073]],0.028948767,,
[[7.5514654e-05]],0.0395754,,
[[0.00047067]],0.027093507,,
,,0.84,0.84
[[2.5072706e-05]],0.02990957,,
[[6.201866e-05]],0.04013799,,
[[7.4965355e-05]],0.027919956,,
[[0.00023139]],0.031037714,,
[[2.3337301e-05]],0.033040233,,
[[0.00013814]],0.030067557,,
[[0.00012093]],0.033130318,,
[[3.194204e-05]],0.03491529,,
[[0.00036442]],0.029031023,,
[[0.00154345]],0.03870476,,
[[4.3730844e-05]],0.033394217,,
[[0.0001964]],0.025760219,,
[[0.00013953]],0.032012854,,
[[5.560067e-06]],0.028737785,,
[[0.00039348]],0.034346398,,
[[2.864953e-05]],0.0345881,,
,,0.84,0.88
[[0.00025149]],0.039455794,,
[[8.919217e-06]],0.027259625,,
[[0.00056722]],0.03150425,,
[[2.2201548e-05]],0.034043845,,
[[0.00028965]],0.031727634,,
[[8.573963e-06]],0.033009365,,
[[2.6273958e-05]],0.024551544,,
[[0.00025594]],0.027416158,,
[[0.00017381]],0.033334848,,
[[1.7038219e-05]],0.028744044,,
[[0.00013199]],0.031070743,,
[[1.0447881e-05]],0.038425628,,
[[5.0422746e-05]],0.029435415,,
[[3.918751e-05]],0.03123049,,
[[3.2226933e-06]],0.030705001,,
[[0.00086855]],0.031697087,,
,,0.78,0.8
[[0.00042824]],0.02824665,,
[[5.2428808e-05]],0.03734497,,
[[0.00044058]],0.03529721,,
[[0.00025954]],0.0323067,,
[[0.00027222]],0.02975095,,
[[8.249495e-05]],0.026505776,,
[[0.00011601]],0.036194354,,
[[4.662603e-05]],0.028922789,,
[[0.00015867]],0.029552806,,
[[0.00013475]],0.034646645,,
[[0.00082408]],0.031652115,,
[[2.0963738e-05]],0.027319746,,
[[9.335343e-06]],0.031020768,,
[[3.437565e-05]],0.031329352,,
[[8.3693245e-05]],0.027382655,,
[[4.7768637e-05]],0.030833693,,
,,0.88,0.88
