ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple
[[9.46927]],0.00602337,,
[[9.543624]],0.006241888,,
[[9.443658]],0.006791371,,
,,0.98,0.2
[[9.59979]],0.005509844,,
[[9.447132]],0.007227665,,
[[9.480181]],0.006453495,,
[[9.809441]],0.009651703,,
[[9.841208]],0.009255941,,
[[9.83526]],0.0055898945,,
[[9.745687]],0.006847992,,
[[9.81421]],0.0057701427,,
[[9.772458]],0.008399914,,
[[9.987116]],0.008087968,,
[[9.940464]],0.00881066,,
[[10.12304]],0.006741771,,
[[10.23245]],0.0058562458,,
[[10.233412]],0.0065631475,,
[[10.300509]],0.0064811027,,
[[10.536635]],0.0048860037,,
,,1.0,0.38
[[10.421615]],0.0059300875,,
[[10.198105]],0.005107915,,
[[10.077375]],0.005205174,,
[[10.049544]],0.0066420846,,
[[10.157883]],0.004175988,,
[[10.090439]],0.0062604486,,
[[10.229532]],0.0052088397,,
[[10.416591]],0.007448179,,
[[10.585809]],0.006153574,,
[[10.666004]],0.0072164102,,
[[10.661763]],0.007617352,,
[[10.725523]],0.0059264256,,
[[10.613661]],0.00679017,,
[[10.687186]],0.0058115125,,
[[10.621785]],0.0058259834,,
[[10.899638]],0.007615724,,
,,1.0,0.4
[[10.895477]],0.0045532836,,
[[10.767333]],0.0064161434,,
[[11.025361]],0.006065937,,
[[11.104945]],0.007026375,,
[[11.309192]],0.006412467,,
[[11.062878]],0.0054305834,,
[[11.301043]],0.0078054448,,
[[11.358143]],0.005802263,,
[[11.346739]],0.0059878416,,
[[11.341508]],0.0056374576,,
[[11.546757]],0.0057853204,,
[[11.556039]],0.005998476,,
[[11.648865]],0.006565091,,
[[11.864104]],0.004847299,,
[[11.958178]],0.006953331,,
[[11.970385]],0.004381621,,
,,1.0,0.24
[[12.114266]],0.006059017,,
[[12.050082]],0.0052702855,,
[[11.966684]],0.0063516144,,
[[11.963552]],0.0047412813,,
[[11.8863535]],0.0062178955,,
[[11.914498]],0.005703469,,
[[11.945113]],0.0054329457,,
[[12.030575]],0.00628198,,
[[12.157276]],0.005101441,,
[[12.3740015]],0.0064963466,,
[[12.168031]],0.008069628,,
[[12.509704]],0.0054424684,,
[[12.342996]],0.006150128,,
[[12.490938]],0.0063114967,,
[[12.779266]],0.0053933035,,
[[12.462547]],0.0054706014,,
,,0.98,0.38
[[12.475191]],0.005348081,,
[[12.689148]],0.0046311896,,
[[13.009712]],0.004907214,,
[[12.720362]],0.0066082356,,
[[12.769233]],0.0048736446,,
[[12.916941]],0.005038444,,
[[13.068091]],0.0058369106,,
[[12.949874]],0.0071623432,,
[[12.642467]],0.004839087,,
[[12.782689]],0.008000206,,
[[13.099063]],0.0054100794,,
[[13.03138]],0.0062733,,
[[13.119364]],0.006191213,,
[[13.400043]],0.007026725,,
[[13.515922]],0.005920215,,
[[13.451982]],0.008020723,,
,,0.96,0.22
[[13.284588]],0.005409298,,
[[13.1053915]],0.0049033077,,
[[13.179082]],0.003442063,,
[[13.297605]],0.006357078,,
[[13.411628]],0.004643553,,
[[13.580342]],0.004345298,,
[[13.583653]],0.00592656,,
[[13.818002]],0.006178837,,
[[14.094546]],0.005093637,,
[[14.031223]],0.005342056,,
[[14.181301]],0.004771158,,
[[14.27963]],0.0043276087,,
[[14.888553]],0.006247602,,
[[14.660819]],0.0057530864,,
[[14.517744]],0.0068576406,,
[[14.571393]],0.0061694146,,
,,0.96,0.28
[[14.788045]],0.0059005837,,
[[14.4360075]],0.004786296,,
[[14.247036]],0.0062128226,,
[[14.360831]],0.0051200865,,
[[14.145687]],0.0044843573,,
[[14.413227]],0.0044680033,,
[[14.379061]],0.0045273853,,
[[14.3125725]],0.006486768,,
[[14.497932]],0.0056621586,,
[[14.556032]],0.004748544,,
[[14.322209]],0.006630287,,
[[14.259764]],0.0051341616,,
[[14.476721]],0.0074669896,,
[[14.672412]],0.0075890627,,
[[14.755476]],0.004641553,,
[[14.531849]],0.0058878507,,
,,0.98,0.32
[[15.003316]],0.005365038,,
[[15.001417]],0.0045855017,,
[[15.009932]],0.004866125,,
[[14.828574]],0.0043624514,,
[[15.4138975]],0.0058709206,,
[[15.453582]],0.004419999,,
[[15.465329]],0.004360157,,
[[15.468032]],0.008439889,,
[[15.315994]],0.0044990857,,
[[15.54938]],0.0045646443,,
[[15.313545]],0.0055858153,,
[[15.302443]],0.006069558,,
[[15.517144]],0.0052917413,,
[[15.67109]],0.0060758507,,
[[15.726296]],0.005407798,,
[[15.408014]],0.008349498,,
,,0.98,0.4
[[15.379451]],0.0047277133,,
[[15.529605]],0.0046213632,,
[[15.550439]],0.004958483,,
[[15.566258]],0.0043593375,,
[[15.351203]],0.004374258,,
[[15.318438]],0.0052153845,,
[[15.19489]],0.0057267463,,
[[15.475798]],0.004951399,,
[[15.938145]],0.006246862,,
[[15.592236]],0.0058437344,,
[[15.673107]],0.006165117,,
[[15.397606]],0.005050229,,
[[15.884878]],0.005154745,,
[[15.787353]],0.0042919843,,
[[15.996011]],0.004884554,,
[[15.753073]],0.0043440084,,
,,0.96,0.44
[[15.728471]],0.0057152323,,
[[15.74795]],0.0070137978,,
[[15.786676]],0.0050843363,,
[[15.705664]],0.0049226405,,
[[15.800777]],0.0057599912,,
[[15.790691]],0.0067035337,,
[[15.918787]],0.0049720327,,
[[16.051805]],0.00573828,,
[[15.915934]],0.003620684,,
[[16.390291]],0.004692984,,
[[16.390184]],0.006295419,,
[[16.827654]],0.005745334,,
[[16.748089]],0.007480053,,
[[16.358574]],0.0050370498,,
[[16.34943]],0.0045085684,,
[[16.843689]],0.004958822,,
,,1.0,0.24
[[17.031412]],0.0052221483,,
[[16.840425]],0.004037987,,
[[16.777266]],0.004983884,,
[[16.469828]],0.003865871,,
[[16.633387]],0.0038304594,,
[[16.730762]],0.004129024,,
[[16.750267]],0.005697459,,
[[17.191675]],0.0062441393,,
[[17.184765]],0.005172135,,
[[17.324383]],0.0046061026,,
[[17.20017]],0.004848687,,
[[17.572231]],0.004935892,,
[[17.346642]],0.0054882015,,
[[17.711903]],0.0047952784,,
[[17.7383]],0.004364709,,
[[17.774755]],0.0064351857,,
,,0.98,0.26
[[17.830416]],0.005705267,,
[[18.051565]],0.0055310912,,
[[18.026178]],0.0049958746,,
[[17.939726]],0.0044402773,,
[[17.81024]],0.0052753296,,
[[17.912703]],0.0042723906,,
[[17.88417]],0.0045507383,,
[[17.937643]],0.0040436396,,
[[18.154615]],0.004960165,,
[[18.313057]],0.0051821335,,
[[18.414156]],0.0055355574,,
[[18.198622]],0.005382734,,
[[18.497995]],0.0054605566,,
[[18.5227]],0.0053038998,,
[[18.347479]],0.0049821287,,
[[18.368992]],0.004043835,,
,,0.98,0.22
[[17.902386]],0.005393955,,
[[18.044353]],0.0036904244,,
[[18.15871]],0.0052486374,,
[[18.526125]],0.0073150736,,
[[18.41505]],0.0050680176,,
[[18.035402]],0.004117911,,
[[18.261253]],0.0044285054,,
[[18.660168]],0.0047146967,,
[[18.761421]],0.005285901,,
[[18.757305]],0.0042486386,,
[[18.603844]],0.0047389856,,
[[18.402096]],0.004542515,,
[[18.582731]],0.004662849,,
[[18.587189]],0.004835589,,
[[18.786026]],0.004112942,,
[[19.02105]],0.0049232985,,
,,1.0,0.28
[[19.049738]],0.004907161,,
[[18.914341]],0.004678671,,
[[18.912746]],0.0062303473,,
[[18.842693]],0.0045856247,,
[[19.09667]],0.0065820552,,
[[19.229464]],0.0036445567,,
[[18.96273]],0.0043943496,,
[[18.951363]],0.004585044,,
[[19.210144]],0.004561981,,
[[19.35527]],0.0053433655,,
[[19.48216]],0.0044902973,,
[[19.393433]],0.0055637686,,
[[19.682709]],0.0041013006,,
[[19.569447]],0.007270455,,
[[20.076645]],0.004345959,,
[[19.746653]],0.005680656,,
,,0.98,0.26
[[19.602444]],0.0039047715,,
[[19.410086]],0.0045656757,,
[[19.568146]],0.0045619993,,
[[19.753752]],0.003883908,,
[[20.170923]],0.004028212,,
[[19.9986]],0.0045144362,,
[[19.759186]],0.004322787,,
[[19.870876]],0.00408479,,
[[19.96694]],0.0037711507,,
[[19.814548]],0.0045994045,,
[[19.582798]],0.0036477982,,
[[19.79492]],0.004944907,,
[[19.684397]],0.0044116955,,
[[19.671675]],0.0046131182,,
[[19.955383]],0.0038431343,,
[[19.81545]],0.0051044542,,
,,0.98,0.26
[[19.76673]],0.005083935,,
[[19.883455]],0.00407688,,
[[20.016672]],0.003688548,,
[[20.108053]],0.0035309023,,
[[19.996248]],0.0043287687,,
[[19.903727]],0.0045449547,,
[[19.60591]],0.0035301936,,
[[20.123138]],0.004333157,,
[[20.166298]],0.0039650616,,
[[20.47767]],0.0044127856,,
[[20.093369]],0.004067606,,
[[20.32018]],0.0037215163,,
[[20.147074]],0.004385429,,
[[20.235914]],0.0035767024,,
[[20.450375]],0.004941449,,
[[20.334377]],0.004960354,,
,,1.0,0.24
[[20.271196]],0.004250533,,
[[20.176441]],0.004058617,,
[[20.279104]],0.0029773337,,
[[20.229923]],0.0036602863,,
[[20.225195]],0.0048939004,,
[[20.631365]],0.0040977537,,
[[20.359524]],0.0042015417,,
[[21.073997]],0.004224886,,
[[20.863262]],0.003969737,,
[[21.09027]],0.0036319522,,
[[21.04686]],0.003682015,,
[[21.282818]],0.0039948374,,
[[21.204058]],0.0055705155,,
[[21.237135]],0.005392734,,
[[21.80696]],0.0038644813,,
[[21.402184]],0.004762798,,
,,0.96,0.32
[[21.3579]],0.0053969095,,
[[21.688395]],0.0038422854,,
[[22.082705]],0.004899595,,
[[21.96034]],0.0045841616,,
[[22.366796]],0.004525002,,
[[21.958765]],0.0039860834,,
[[21.892956]],0.0035934313,,
[[22.156176]],0.0043550697,,
[[22.218222]],0.0040982757,,
[[21.912373]],0.0051621776,,
[[22.341806]],0.0036069313,,
[[22.174994]],0.0032480399,,
[[22.191652]],0.004321763,,
[[22.416265]],0.0043265154,,
[[22.147337]],0.0040480574,,
[[22.55094]],0.003563323,,
,,0.96,0.24
[[22.482393]],0.00382694,,
[[22.96516]],0.0040741633,,
[[22.981482]],0.004007523,,
[[22.708046]],0.0035443008,,
[[22.549814]],0.004751499,,
[[22.361906]],0.0041996343,,
[[22.248875]],0.004189509,,
[[22.54958]],0.0041944296,,
[[22.623896]],0.0046640383,,
[[22.576319]],0.003924716,,
[[22.536032]],0.0042219744,,
[[22.475779]],0.005319304,,
[[22.717712]],0.0033250335,,
[[23.258055]],0.0039008004,,
[[23.08099]],0.00469613,,
[[22.861452]],0.004439049,,
,,1.0,0.22
[[22.819841]],0.003496289,,
[[23.01915]],0.0034028022,,
[[22.80088]],0.0041617323,,
[[22.983032]],0.0028563968,,
[[23.024319]],0.0046942425,,
[[23.575914]],0.0042615174,,
[[23.507504]],0.005281697,,
[[23.421907]],0.0036290458,,
[[22.933043]],0.0051495177,,
[[23.273115]],0.0050683687,,
[[23.466297]],0.003330703,,
[[23.156479]],0.004782635,,
[[22.99987]],0.0044857743,,
[[22.85896]],0.003584826,,
[[23.197788]],0.0043254197,,
[[23.153307]],0.0043855654,,
,,0.98,0.24
[[23.291466]],0.0031311396,,
[[23.240166]],0.004395809,,
[[23.182432]],0.0031198007,,
[[23.431128]],0.004365775,,
[[23.526043]],0.0039625666,,
[[23.797516]],0.004060027,,
[[23.489656]],0.0043404074,,
[[23.522112]],0.0044159777,,
[[23.555178]],0.003945968,,
[[23.517431]],0.004507236,,
[[24.057096]],0.0036175803,,
[[24.319191]],0.0032333387,,
[[24.147291]],0.0039942265,,
[[24.44204]],0.0040268935,,
[[24.679033]],0.005146927,,
[[24.485264]],0.004155481,,
,,0.96,0.24
[[24.314491]],0.0047117425,,
[[24.921799]],0.0036274628,,
[[24.795528]],0.003810562,,
[[24.740168]],0.0041085253,,
[[25.107534]],0.0037180001,,
[[24.566496]],0.003715647,,
[[24.658688]],0.005366377,,
[[24.56523]],0.004751962,,
[[25.32854]],0.00331385,,
[[25.19661]],0.003808629,,
[[24.78556]],0.0049783206,,
[[25.136559]],0.0043441625,,
[[24.959011]],0.0049931817,,
[[24.678308]],0.0034865367,,
[[24.823456]],0.0058803214,,
[[24.784811]],0.002849204,,
,,0.94,0.14
[[24.76576]],0.0038611498,,
[[24.885487]],0.0032754305,,
[[24.885092]],0.0039597885,,
[[24.844425]],0.0040737074,,
[[25.168428]],0.0032755223,,
[[25.613117]],0.004070701,,
[[25.189514]],0.0037827017,,
[[25.058748]],0.004391869,,
[[25.156925]],0.0035457625,,
[[25.321238]],0.0036730638,,
[[25.431715]],0.0034784481,,
[[25.301834]],0.004260812,,
[[24.636768]],0.00408952,,
[[25.011423]],0.0039067073,,
[[25.23084]],0.0054025482,,
[[25.631876]],0.003906983,,
,,0.98,0.24
[[25.219229]],0.0036101735,,
[[25.668507]],0.0035793227,,
[[25.594116]],0.0030718595,,
[[25.907177]],0.0038132733,,
[[25.996334]],0.004706586,,
[[25.857817]],0.003987749,,
[[25.703613]],0.002760351,,
[[25.967924]],0.004782866,,
[[25.943573]],0.0034441631,,
[[25.898706]],0.0032218473,,
[[25.726744]],0.0034569958,,
[[26.255514]],0.0042443196,,
[[26.251692]],0.004167537,,
[[26.367054]],0.0037712164,,
[[26.197897]],0.003799893,,
[[26.309484]],0.003981775,,
,,0.98,0.32
[[26.349117]],0.003611152,,
[[26.236063]],0.0031272334,,
[[26.505198]],0.0033607983,,
[[26.118591]],0.003801658,,
[[25.649105]],0.0042867465,,
[[25.63092]],0.0032139688,,
[[25.433527]],0.0031091378,,
[[25.596344]],0.0033401882,,
[[25.262632]],0.0039618164,,
[[25.803658]],0.0046189427,,
[[26.231333]],0.00397993,,
[[26.554958]],0.003985983,,
[[26.710426]],0.004727336,,
[[26.779451]],0.003900078,,
[[26.882782]],0.0032719194,,
[[26.861353]],0.0036421425,,
,,1.0,0.24
[[26.130653]],0.0029153437,,
[[26.486076]],0.004151628,,
[[26.555477]],0.0036852176,,
[[26.444138]],0.004987525,,
[[26.825073]],0.0033291613,,
[[27.185722]],0.0035429217,,
[[27.10546]],0.0037235897,,
[[27.085995]],0.0041462164,,
[[26.857227]],0.0038640518,,
[[26.797655]],0.0035112787,,
[[26.825747]],0.003538223,,
[[26.726404]],0.0035397392,,
[[26.967688]],0.0043691536,,
[[27.192013]],0.0037537026,,
[[27.287]],0.0039393106,,
[[26.389217]],0.005111808,,
,,0.98,0.34
[[26.697596]],0.0044339206,,
[[27.099455]],0.0037311872,,
[[27.150568]],0.0038945484,,
[[26.970928]],0.0033720804,,
[[26.863642]],0.0032737083,,
[[27.200087]],0.003705657,,
[[27.333836]],0.0031269237,,
[[27.147]],0.0033317688,,
[[26.983526]],0.0034155822,,
[[26.783327]],0.0036870432,,
[[26.953901]],0.0037774292,,
[[27.60772]],0.0031868962,,
[[27.59558]],0.0045032026,,
[[27.387648]],0.0034704804,,
[[27.206509]],0.004060282,,
[[27.902199]],0.0037720806,,
,,1.0,0.24
[[28.185]],0.004393191,,
[[27.744295]],0.0054781004,,
[[28.02031]],0.0038682797,,
[[27.80184]],0.0032936335,,
[[28.196404]],0.0024121662,,
[[28.086077]],0.004408957,,
[[28.178272]],0.0038697058,,
[[28.161446]],0.0044179126,,
[[28.11124]],0.003870381,,
[[28.031301]],0.0036911862,,
[[28.066992]],0.002955723,,
[[28.487957]],0.0035190145,,
[[28.670149]],0.0043912334,,
[[28.98512]],0.003936018,,
[[28.816835]],0.0029588044,,
[[28.710867]],0.0034584496,,
,,1.0,0.26
[[28.869396]],0.003720424,,
[[28.817175]],0.0031277465,,
[[28.490355]],0.0051854067,,
[[28.997892]],0.004258821,,
[[29.187244]],0.0038270655,,
[[29.231611]],0.004532377,,
[[29.075485]],0.004042659,,
[[29.318733]],0.005406525,,
[[29.007284]],0.0041730725,,
[[29.228191]],0.0036518907,,
[[29.880032]],0.003350223,,
[[29.898157]],0.0045448355,,
[[28.879187]],0.003317855,,
[[29.02575]],0.0033881562,,
[[29.053476]],0.0037224167,,
[[29.640238]],0.0054659294,,
,,0.98,0.2
[[29.58084]],0.0030079943,,
[[29.59542]],0.004530471,,
[[29.748735]],0.0035568976,,
[[30.088282]],0.003778486,,
[[30.028013]],0.0029661797,,
[[29.834162]],0.0030181864,,
[[29.883392]],0.004957251,,
[[30.088274]],0.0037587485,,
[[29.429918]],0.0031395913,,
[[29.543995]],0.0033929942,,
[[29.396137]],0.0026402513,,
[[29.34492]],0.0056293323,,
[[29.195047]],0.0033351427,,
[[29.259422]],0.0037549762,,
[[29.769482]],0.0031947375,,
[[29.931149]],0.0034054131,,
,,0.98,0.18
[[29.976217]],0.0027020683,,
[[29.880262]],0.0032487107,,
[[29.958006]],0.0039534583,,
[[30.209538]],0.003446866,,
[[29.799963]],0.0030603665,,
[[30.245298]],0.0036767295,,
[[29.93011]],0.0034075798,,
[[30.223877]],0.0029422862,,
[[29.900394]],0.0035856422,,
[[29.389147]],0.003905643,,
[[29.05968]],0.0039210874,,
[[29.222631]],0.0031773774,,
[[29.363823]],0.0036344482,,
[[29.553774]],0.0036478082,,
[[29.58613]],0.0033222674,,
[[29.233559]],0.0035590606,,
,,0.98,0.26
[[29.385607]],0.0043658246,,
[[29.37498]],0.002764527,,
[[29.40666]],0.003599216,,
[[29.418587]],0.0029800877,,
[[29.638008]],0.0038914434,,
[[29.599245]],0.0030210358,,
[[29.323666]],0.0035070428,,
[[29.843733]],0.0040301736,,
[[29.669191]],0.0035064789,,
[[29.626152]],0.0031648863,,
[[29.721882]],0.0031318811,,
[[30.226461]],0.0030858212,,
[[30.619127]],0.0041727684,,
[[30.81553]],0.0036583468,,
[[30.248005]],0.0037261224,,
[[30.714207]],0.0038775261,,
,,0.96,0.18
[[30.722971]],0.0031656898,,
[[30.922756]],0.0030957183,,
[[31.291967]],0.003888084,,
[[31.134935]],0.0032484902,,
[[31.634764]],0.003963635,,
[[31.590542]],0.0033757428,,
[[31.252687]],0.0040751654,,
[[31.033201]],0.0038306909,,
[[30.819885]],0.0036154264,,
[[32.060104]],0.0033074268,,
[[32.144634]],0.0032603056,,
[[31.632206]],0.0030447496,,
[[31.49076]],0.0035452687,,
[[31.736977]],0.002837559,,
[[31.768755]],0.0037297865,,
[[31.239779]],0.0033040198,,
,,0.96,0.24
[[31.28018]],0.0030737233,,
[[31.871737]],0.0039071115,,
[[31.626234]],0.0028848487,,
[[32.037624]],0.0031540212,,
[[32.332188]],0.0025347825,,
[[31.924608]],0.0027395114,,
[[32.12485]],0.0034689715,,
[[31.610767]],0.003779091,,
[[31.880486]],0.0029473042,,
[[31.60562]],0.0035496622,,
[[32.186497]],0.0034204496,,
[[32.08148]],0.0033505925,,
[[32.332954]],0.004093464,,
[[31.813618]],0.004040372,,
[[31.657839]],0.0033539808,,
[[31.84772]],0.0032795009,,
,,1.0,0.26
[[31.520838]],0.003595395,,
[[31.804817]],0.0036600388,,
[[32.08041]],0.0033624014,,
[[32.578636]],0.0035861367,,
[[32.072353]],0.0035908585,,
[[32.374752]],0.0048028203,,
[[32.3827]],0.0027911635,,
[[32.553947]],0.003321538,,
[[32.373272]],0.0025164115,,
[[32.726284]],0.0029680051,,
[[32.537323]],0.0041060946,,
[[32.90078]],0.0030877017,,
[[33.402214]],0.003583048,,
[[32.62565]],0.004378609,,
[[33.03934]],0.0038432956,,
[[33.097588]],0.002958131,,
,,1.0,0.3
[[33.167374]],0.004216475,,
[[32.77773]],0.0035112726,,
[[33.130157]],0.0032626232,,
[[32.708088]],0.0033759298,,
[[33.448742]],0.0037637597,,
[[33.057323]],0.0035083145,,
[[32.830643]],0.004135981,,
[[33.369217]],0.0037256237,,
[[33.645477]],0.0027272054,,
[[33.408184]],0.0033796125,,
[[33.417397]],0.003954028,,
[[33.45597]],0.004171465,,
[[33.318523]],0.0033559734,,
[[33.344196]],0.003056384,,
[[33.130756]],0.0042100167,,
[[33.233173]],0.0033325097,,
,,0.98,0.34
[[33.06476]],0.002991412,,
[[33.367992]],0.0026979726,,
[[33.496387]],0.0028704861,,
[[33.838833]],0.0031257633,,
[[34.124912]],0.0030306473,,
[[33.9547]],0.0028484417,,
[[34.701294]],0.0035003098,,
[[34.588524]],0.0038371384,,
[[34.26102]],0.003280149,,
[[34.62194]],0.0031045922,,
[[34.881283]],0.00453087,,
[[34.902]],0.003103763,,
[[34.35437]],0.0040289797,,
[[34.268303]],0.0032911545,,
[[34.381546]],0.00354081,,
[[34.38452]],0.0035628034,,
,,0.98,0.26
