ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple,win_rate_static_3
[[2.2477682e-06]],0.121027224,,,
[[3.1936383e-06]],0.13619673,,,
[[2.2217223e-06]],0.12377266,,,
[[5.702269e-06]],0.14612561,,,
[[2.262872e-06]],0.11130129,,,
[[3.2873663e-06]],0.12538114,,,
[[2.674132e-06]],0.110769145,,,
[[2.6901812e-06]],0.121781684,,,
[[2.6410485e-06]],0.13025065,,,
[[3.9116903e-06]],0.12453821,,,
[[2.211041e-06]],0.1329115,,,
[[5.6482036e-06]],0.12087273,,,
[[4.223973e-06]],0.14479373,,,
[[1.073904e-05]],0.13587551,,,
,,0.0,0.32,0.04
[[6.075483e-06]],0.117938615,,,
[[3.2181342e-06]],0.11509924,,,
[[2.150086e-06]],0.12635385,,,
[[2.8893633e-06]],0.118762344,,,
[[2.224569e-06]],0.11622939,,,
[[6.3705693e-06]],0.121832654,,,
[[3.4823297e-06]],0.10725245,,,
[[8.165306e-06]],0.120853275,,,
[[2.3545788e-06]],0.12359865,,,
[[3.6344654e-06]],0.12252829,,,
[[9.986304e-06]],0.106146835,,,
[[2.8507927e-06]],0.11543692,,,
[[9.379987e-06]],0.109465934,,,
[[2.6402688e-06]],0.10806202,,,
[[3.3535407e-06]],0.1264239,,,
[[2.8175536e-06]],0.10460968,,,
,,0.0,0.36,0.04
[[4.6679324e-06]],0.09515372,,,
[[7.0957776e-06]],0.10921152,,,
[[2.6765867e-06]],0.1129158,,,
[[2.1452126e-06]],0.10381156,,,
[[5.3707267e-06]],0.108302936,,,
[[2.0412406e-06]],0.12694639,,,
[[2.9302228e-06]],0.092063636,,,
[[2.3498624e-06]],0.09842344,,,
[[3.2943046e-06]],0.091801465,,,
[[2.0740133e-06]],0.1074049,,,
[[3.1712245e-06]],0.10726864,,,
[[2.2081797e-06]],0.11084467,,,
[[3.1700324e-06]],0.11365776,,,
[[2.1460305e-06]],0.09492595,,,
[[6.58216e-06]],0.096196994,,,
[[2.5670472e-06]],0.08535317,,,
,,0.02,0.4,0.04
[[4.7732774e-06]],0.103069685,,,
[[3.247644e-06]],0.10305448,,,
[[4.6514483e-06]],0.108955346,,,
[[3.2223834e-06]],0.11271861,,,
[[2.1876851e-06]],0.103927344,,,
[[2.7680373e-06]],0.11640928,,,
[[2.38885e-06]],0.10184568,,,
[[6.1385076e-06]],0.110286824,,,
[[5.3209246e-06]],0.110370524,,,
[[2.6930563e-06]],0.10003605,,,
[[3.3322347e-06]],0.09129717,,,
[[3.1480802e-06]],0.080526024,,,
[[3.0291496e-06]],0.09367811,,,
[[2.86488e-06]],0.0863007,,,
[[2.2094935e-06]],0.08863412,,,
[[2.8902207e-06]],0.11262147,,,
,,0.0,0.46,0.04
[[3.6947254e-06]],0.09508463,,,
[[5.3214144e-06]],0.12181239,,,
[[2.5589698e-06]],0.08949679,,,
[[3.086752e-06]],0.08982053,,,
[[2.409652e-06]],0.092074186,,,
[[6.6364523e-06]],0.09365841,,,
[[4.7302756e-06]],0.08725116,,,
[[2.8101765e-06]],0.08464319,,,
[[5.074291e-06]],0.09427904,,,
[[3.7991745e-06]],0.09750207,,,
[[3.3133751e-06]],0.09573773,,,
[[4.035074e-06]],0.07695245,,,
[[2.2140703e-06]],0.08407624,,,
[[2.8449947e-06]],0.09262397,,,
[[2.9180806e-06]],0.09417412,,,
[[2.339889e-06]],0.08147278,,,
,,0.02,0.42,0.04
[[2.5719253e-06]],0.08103385,,,
[[4.1257895e-06]],0.08068965,,,
[[2.3275313e-06]],0.079334505,,,
[[3.7059692e-06]],0.09771289,,,
[[2.7377484e-06]],0.08525924,,,
[[2.1189535e-06]],0.081631385,,,
[[1.35269565e-05]],0.08952405,,,
[[2.2084996e-06]],0.10191782,,,
[[2.6009864e-06]],0.0849251,,,
[[3.3714064e-06]],0.07789707,,,
[[8.468408e-06]],0.08012744,,,
[[2.2912136e-06]],0.08821378,,,
[[2.6583205e-06]],0.07616535,,,
[[3.2870748e-06]],0.078786366,,,
[[7.2959624e-06]],0.08866582,,,
[[5.958272e-06]],0.08079828,,,
,,0.0,0.5,0.02
[[2.1252004e-06]],0.078242846,,,
[[4.4192243e-06]],0.07999386,,,
[[2.0739976e-06]],0.079177946,,,
[[3.229534e-06]],0.08446223,,,
[[2.0916036e-06]],0.07031014,,,
[[7.912196e-06]],0.07840672,,,
[[7.9648535e-06]],0.075835496,,,
[[2.6780845e-06]],0.08546406,,,
[[4.75413e-06]],0.08153217,,,
[[2.4116218e-06]],0.07410297,,,
[[2.211569e-06]],0.09069348,,,
[[4.705652e-06]],0.07624999,,,
[[2.03454e-06]],0.07931039,,,
[[2.3657442e-06]],0.097207844,,,
[[4.126055e-06]],0.07007088,,,
[[2.3004945e-06]],0.07731421,,,
,,0.02,0.54,0.0
[[2.2072024e-06]],0.0824057,,,
[[2.4767064e-06]],0.08104177,,,
[[2.4836943e-06]],0.09484699,,,
[[2.4735734e-06]],0.08614264,,,
[[5.697482e-06]],0.082665384,,,
[[2.2770994e-06]],0.08585048,,,
[[7.837049e-06]],0.06652098,,,
[[2.2907916e-06]],0.07180917,,,
[[2.4110423e-06]],0.07287319,,,
[[1.128394e-05]],0.07808243,,,
[[2.3619214e-06]],0.08277935,,,
[[2.1327278e-06]],0.07816861,,,
[[1.34695165e-05]],0.08173962,,,
[[2.2977622e-06]],0.07156628,,,
[[4.466524e-06]],0.07884481,,,
[[2.1632438e-06]],0.07176786,,,
,,0.0,0.48,0.04
[[3.895471e-06]],0.07718123,,,
[[2.0955076e-06]],0.082254626,,,
[[2.556629e-06]],0.07438548,,,
[[2.2091301e-06]],0.072928526,,,
[[3.2973278e-06]],0.06378584,,,
[[2.2107117e-06]],0.064831115,,,
[[2.431334e-06]],0.07052538,,,
[[2.2276204e-06]],0.06818076,,,
[[6.0802813e-06]],0.089719534,,,
[[6.801665e-06]],0.07455757,,,
[[2.2758363e-06]],0.08385937,,,
[[2.7894716e-06]],0.068155326,,,
[[2.265465e-06]],0.07913257,,,
[[2.7963001e-06]],0.06628435,,,
[[2.0653292e-06]],0.08510624,,,
[[1.987525e-06]],0.066886224,,,
,,0.04,0.54,0.0
[[2.8820582e-06]],0.068704754,,,
[[8.682406e-06]],0.07138687,,,
[[2.2482443e-06]],0.07850657,,,
[[2.254486e-06]],0.060882572,,,
[[4.6879377e-06]],0.07756116,,,
[[2.9473122e-06]],0.06519286,,,
[[2.066557e-06]],0.06902594,,,
[[2.9558726e-06]],0.06756383,,,
[[2.861686e-06]],0.08651788,,,
[[4.149377e-06]],0.06897798,,,
[[2.2354088e-06]],0.07891135,,,
[[2.5654833e-06]],0.07570152,,,
[[2.3017274e-06]],0.07059309,,,
[[3.994977e-06]],0.07196217,,,
[[2.7969652e-06]],0.08234517,,,
[[1.3616585e-05]],0.07288815,,,
,,0.0,0.62,0.0
[[4.8126285e-06]],0.06792565,,,
[[2.8143013e-06]],0.075138435,,,
[[8.811056e-06]],0.059163507,,,
[[2.1450298e-06]],0.08211639,,,
[[3.977326e-06]],0.069826,,,
[[6.3855473e-06]],0.06374635,,,
[[2.333071e-06]],0.079430066,,,
[[5.185217e-06]],0.073549934,,,
[[3.1343336e-06]],0.06376882,,,
[[3.736773e-06]],0.06631173,,,
[[2.838456e-06]],0.06160675,,,
[[3.573001e-06]],0.065000504,,,
[[7.5056087e-06]],0.07179716,,,
[[3.237438e-06]],0.051986665,,,
[[2.1271032e-06]],0.08469972,,,
[[4.6210257e-06]],0.05656307,,,
,,0.02,0.72,0.02
[[2.26185e-06]],0.0660224,,,
[[2.2892268e-06]],0.07951653,,,
[[2.1535755e-06]],0.0929619,,,
[[2.8426346e-06]],0.051503833,,,
[[1.977968e-06]],0.05678598,,,
[[3.5312157e-06]],0.062007472,,,
[[3.5762998e-06]],0.061971344,,,
[[2.7734143e-06]],0.065658785,,,
[[1.1172078e-05]],0.05921485,,,
[[6.392217e-06]],0.058110137,,,
[[2.0424889e-06]],0.05217442,,,
[[3.3733331e-06]],0.053387154,,,
[[2.0025175e-06]],0.071056776,,,
[[5.2526593e-06]],0.06415034,,,
[[2.0486068e-06]],0.063146405,,,
[[2.0458615e-06]],0.057762757,,,
,,0.0,0.68,0.0
[[5.524893e-06]],0.082538635,,,
[[3.1441687e-06]],0.07387355,,,
[[2.1915287e-06]],0.062465124,,,
[[2.678308e-06]],0.06526502,,,
[[2.3206765e-06]],0.06342275,,,
[[2.0861862e-06]],0.06440762,,,
[[2.4005565e-06]],0.07288126,,,
[[2.5393026e-06]],0.060122166,,,
[[6.6037474e-06]],0.06760733,,,
[[3.1619143e-06]],0.06697092,,,
[[4.220421e-06]],0.078285344,,,
[[3.6098909e-06]],0.06341494,,,
[[4.812472e-06]],0.06788677,,,
[[2.4563567e-06]],0.052824017,,,
[[3.8850317e-06]],0.09147187,,,
[[2.7412386e-06]],0.07789405,,,
,,0.0,0.56,0.0
[[2.7563558e-06]],0.05411971,,,
[[2.6107205e-06]],0.0695144,,,
[[3.1926486e-06]],0.06183055,,,
[[4.0381306e-06]],0.057045426,,,
[[1.9316108e-06]],0.060471144,,,
[[4.0755926e-06]],0.06412519,,,
[[2.701748e-06]],0.062266957,,,
[[2.0009045e-06]],0.06521578,,,
[[3.3438662e-06]],0.057727303,,,
[[5.2596515e-06]],0.06372604,,,
[[2.8186744e-06]],0.063387424,,,
[[2.7147905e-06]],0.055626422,,,
[[8.362453e-06]],0.05070615,,,
[[2.3155999e-06]],0.06653038,,,
[[1.9667289e-06]],0.06844865,,,
[[5.0569533e-06]],0.06998897,,,
,,0.02,0.64,0.02
[[1.8417727e-06]],0.059344262,,,
[[8.686606e-06]],0.081870176,,,
[[2.5078723e-06]],0.06573537,,,
[[3.1038967e-06]],0.061509453,,,
[[3.0491638e-06]],0.07277459,,,
[[9.023173e-06]],0.06181298,,,
[[2.093716e-06]],0.057527706,,,
[[3.2810788e-06]],0.055725656,,,
[[2.0487219e-06]],0.055694286,,,
[[2.081307e-06]],0.06435092,,,
[[4.842651e-06]],0.090785444,,,
[[2.4548926e-06]],0.07338273,,,
[[3.775645e-06]],0.055421542,,,
[[1.9492772e-06]],0.056084722,,,
[[9.158559e-06]],0.06874708,,,
[[5.408779e-06]],0.05513174,,,
,,0.0,0.66,0.0
[[2.323306e-06]],0.061997663,,,
[[3.5486453e-06]],0.061182417,,,
[[1.0072272e-05]],0.05724381,,,
[[3.3942206e-06]],0.050998256,,,
[[1.9539518e-06]],0.05625677,,,
[[3.3765575e-06]],0.047184467,,,
[[2.1586889e-06]],0.05966554,,,
[[2.939407e-06]],0.059816603,,,
[[1.875999e-06]],0.056735586,,,
[[3.694323e-06]],0.059128933,,,
[[3.2488508e-06]],0.05995819,,,
[[7.372287e-06]],0.051889658,,,
[[2.3205946e-06]],0.060412936,,,
[[2.8445797e-06]],0.050248995,,,
[[1.8990632e-06]],0.059168357,,,
[[3.7391417e-06]],0.07264855,,,
,,0.0,0.5,0.0
[[1.8969221e-06]],0.069362134,,,
[[2.8367788e-06]],0.06199646,,,
[[2.4876604e-06]],0.050043765,,,
[[2.584107e-06]],0.052228644,,,
[[4.316711e-06]],0.054725513,,,
[[7.1468344e-06]],0.05132183,,,
[[2.0887737e-06]],0.05469975,,,
[[1.2611389e-05]],0.04937265,,,
[[2.0708753e-06]],0.05484991,,,
[[3.4723212e-06]],0.04651737,,,
[[2.0913203e-06]],0.06114572,,,
[[5.2685023e-06]],0.057401165,,,
[[2.0220696e-06]],0.05662864,,,
[[3.1526006e-06]],0.054790936,,,
[[3.688013e-06]],0.051660344,,,
[[5.8482005e-06]],0.04919883,,,
,,0.0,0.72,0.02
[[7.4409177e-06]],0.055720344,,,
[[2.392668e-06]],0.05068486,,,
[[2.3836956e-06]],0.06389583,,,
[[2.3333591e-06]],0.051951326,,,
[[2.4299486e-06]],0.047401823,,,
[[2.126358e-06]],0.06186797,,,
[[4.3937007e-06]],0.06992128,,,
[[2.1796857e-06]],0.056612782,,,
[[2.2297834e-06]],0.06473717,,,
[[1.8082939e-06]],0.06943911,,,
[[3.4571528e-06]],0.0544376,,,
[[2.332264e-06]],0.056614984,,,
[[7.5494645e-06]],0.06297336,,,
[[2.4030328e-06]],0.053682614,,,
[[1.07096475e-05]],0.059674453,,,
[[1.9096212e-06]],0.056524463,,,
,,0.04,0.56,0.0
[[2.1973517e-06]],0.052444316,,,
[[5.4560537e-06]],0.053439174,,,
[[1.8449587e-06]],0.04781606,,,
[[2.9076643e-06]],0.052030716,,,
[[2.6425141e-06]],0.051324118,,,
[[1.848701e-06]],0.05611734,,,
[[2.50419e-06]],0.052538853,,,
[[2.501455e-06]],0.04604422,,,
[[2.0221503e-06]],0.04646323,,,
[[5.7481557e-06]],0.052361436,,,
[[1.9309362e-06]],0.059437167,,,
[[1.8731356e-06]],0.06135775,,,
[[1.2070486e-05]],0.051787138,,,
[[1.8197045e-06]],0.054993447,,,
[[2.1955675e-06]],0.05389834,,,
[[4.0444556e-06]],0.043912813,,,
,,0.02,0.56,0.0
[[4.90146e-06]],0.059474554,,,
[[1.1056947e-05]],0.05402636,,,
[[6.570724e-06]],0.051159803,,,
[[1.9462263e-06]],0.053330794,,,
[[2.9056068e-06]],0.059153933,,,
[[3.838893e-06]],0.057302117,,,
[[1.9174008e-06]],0.05715109,,,
[[2.1399915e-06]],0.07159101,,,
[[2.2426036e-06]],0.056169685,,,
[[2.4387546e-06]],0.06956599,,,
[[2.920958e-06]],0.05375436,,,
[[2.46536e-06]],0.05995437,,,
[[1.9931017e-06]],0.04447525,,,
[[4.975157e-06]],0.061287627,,,
[[1.9956376e-06]],0.052748986,,,
[[8.46642e-06]],0.053848375,,,
,,0.02,0.6,0.0
[[2.19454e-06]],0.046293564,,,
[[5.414878e-06]],0.060563713,,,
[[2.0366163e-06]],0.047248732,,,
[[2.2557986e-06]],0.055240568,,,
[[3.0357965e-06]],0.056568675,,,
[[3.4455206e-06]],0.05758892,,,
[[4.7498165e-06]],0.060429372,,,
[[1.8823641e-06]],0.059248757,,,
[[4.538575e-06]],0.05387863,,,
[[2.608917e-06]],0.052387036,,,
[[2.194921e-06]],0.04526365,,,
[[5.305446e-06]],0.058445968,,,
[[3.902352e-06]],0.037143305,,,
[[1.9969657e-06]],0.045954045,,,
[[3.963708e-06]],0.052177753,,,
[[2.3262535e-06]],0.06145401,,,
,,0.02,0.54,0.0
[[6.617834e-06]],0.04884718,,,
[[2.0653313e-06]],0.049226847,,,
[[3.6429296e-06]],0.050494727,,,
[[3.9686897e-06]],0.05196799,,,
[[2.2752442e-06]],0.05051308,,,
[[2.421961e-06]],0.05318078,,,
[[3.5309204e-06]],0.04148718,,,
[[7.516635e-06]],0.047718525,,,
[[5.0404315e-06]],0.057911683,,,
[[1.8138733e-06]],0.047804877,,,
[[4.7501157e-06]],0.0484796,,,
[[2.6152773e-06]],0.056696616,,,
[[1.835903e-06]],0.046831418,,,
[[5.3619488e-06]],0.04596447,,,
[[2.4880158e-06]],0.07303868,,,
[[9.832138e-06]],0.049100585,,,
,,0.0,0.62,0.0
[[2.214668e-06]],0.05819118,,,
[[2.3587816e-06]],0.050323356,,,
[[2.199383e-06]],0.043206625,,,
[[2.3750165e-06]],0.05737162,,,
[[2.1300248e-06]],0.06390706,,,
[[3.1496338e-06]],0.059515584,,,
[[2.2168526e-06]],0.04491542,,,
[[1.8562534e-06]],0.055980608,,,
[[3.2871228e-06]],0.053762484,,,
[[2.5311424e-06]],0.055955984,,,
[[1.882883e-06]],0.049877834,,,
[[2.628202e-06]],0.045513354,,,
[[2.2192658e-06]],0.06388776,,,
[[3.1261684e-06]],0.054112602,,,
[[4.354724e-06]],0.043614995,,,
[[6.212993e-06]],0.053603746,,,
,,0.04,0.52,0.0
[[3.6049378e-06]],0.045348264,,,
[[2.050738e-06]],0.044514105,,,
[[2.604222e-06]],0.046182737,,,
[[3.0983508e-06]],0.057327997,,,
[[1.872306e-06]],0.05555682,,,
[[2.2393178e-06]],0.048767194,,,
[[3.1105683e-06]],0.05421235,,,
[[1.7965232e-06]],0.052660417,,,
[[1.7892434e-06]],0.046466168,,,
[[2.2043407e-06]],0.03949667,,,
[[3.0330273e-06]],0.05033301,,,
[[3.4007803e-06]],0.045220345,,,
[[2.0077462e-06]],0.04742398,,,
[[1.9265385e-06]],0.04873409,,,
[[7.032888e-06]],0.05632205,,,
[[2.046515e-06]],0.04210808,,,
,,0.02,0.64,0.0
[[2.7653482e-06]],0.051631175,,,
[[1.9433032e-06]],0.05121461,,,
[[1.436807e-05]],0.036451507,,,
[[2.3647458e-06]],0.044751808,,,
[[3.754728e-06]],0.052849125,,,
[[4.9815944e-06]],0.048288666,,,
[[2.256295e-06]],0.05529949,,,
[[2.3714376e-06]],0.043073587,,,
[[7.0888177e-06]],0.06352124,,,
[[2.3393743e-06]],0.048845932,,,
[[2.6765865e-06]],0.045660205,,,
[[2.2321067e-06]],0.045698777,,,
[[2.2086372e-06]],0.04542247,,,
[[1.8888366e-06]],0.051681075,,,
[[3.939967e-06]],0.04033344,,,
[[2.7109502e-06]],0.048997913,,,
,,0.02,0.68,0.0
[[3.0709843e-06]],0.05467329,,,
[[2.6546165e-06]],0.045927428,,,
[[1.7590813e-06]],0.040685862,,,
[[2.1972305e-06]],0.03445178,,,
[[2.2796792e-06]],0.051180124,,,
[[1.9883082e-06]],0.04141505,,,
[[4.6130094e-06]],0.043177467,,,
[[2.410925e-06]],0.045943264,,,
[[4.227976e-06]],0.047429457,,,
[[2.8489408e-06]],0.061893664,,,
[[3.7907882e-06]],0.046854123,,,
[[1.8942385e-06]],0.05652394,,,
[[2.1741068e-06]],0.04581615,,,
[[4.018375e-06]],0.04369754,,,
[[1.7852659e-06]],0.05172983,,,
[[2.950011e-06]],0.039706267,,,
,,0.02,0.64,0.0
[[6.1119426e-06]],0.05131827,,,
[[2.3587718e-06]],0.04285781,,,
[[4.2181077e-06]],0.04863148,,,
[[2.58464e-06]],0.043556884,,,
[[2.7721558e-06]],0.04337274,,,
[[2.2552686e-06]],0.058947004,,,
[[2.666205e-06]],0.045001563,,,
[[1.7215972e-06]],0.05329176,,,
[[1.9898118e-06]],0.047432333,,,
[[3.5871985e-06]],0.048580818,,,
[[2.2560841e-06]],0.0534372,,,
[[3.9244383e-06]],0.04314424,,,
[[2.2478366e-06]],0.042953156,,,
[[2.529551e-06]],0.042206496,,,
[[2.1774408e-06]],0.048635148,,,
[[4.1599833e-06]],0.048431963,,,
,,0.02,0.68,0.0
[[1.948e-06]],0.049028177,,,
[[3.210866e-06]],0.040847167,,,
[[2.066357e-06]],0.046925046,,,
[[3.0730307e-06]],0.044509307,,,
[[4.1212243e-06]],0.036409732,,,
[[2.1643766e-06]],0.050085522,,,
[[2.25079e-06]],0.05084467,,,
[[2.5827603e-06]],0.046439353,,,
[[6.266651e-06]],0.03862936,,,
[[4.320161e-06]],0.0442947,,,
[[3.5303622e-06]],0.048032332,,,
[[3.591254e-06]],0.060796484,,,
[[8.787946e-06]],0.043768715,,,
[[5.4091456e-06]],0.047642365,,,
[[1.9626987e-06]],0.05222375,,,
[[1.7669579e-06]],0.04486862,,,
,,0.02,0.6,0.0
[[4.8144907e-06]],0.06139462,,,
[[2.7794852e-06]],0.049529195,,,
[[4.332896e-06]],0.046809193,,,
[[4.2881343e-06]],0.053362694,,,
[[1.6615778e-06]],0.053560354,,,
[[2.581441e-06]],0.05116613,,,
[[1.7930199e-06]],0.041470766,,,
[[1.907368e-06]],0.04081711,,,
[[4.033897e-06]],0.04204139,,,
[[2.2112577e-06]],0.048922118,,,
[[2.1866454e-06]],0.03831373,,,
[[2.2740892e-06]],0.045018032,,,
[[3.345129e-06]],0.042062417,,,
[[1.9279732e-06]],0.044989828,,,
[[6.572686e-06]],0.05057059,,,
[[3.30613e-06]],0.033882078,,,
,,0.02,0.7,0.04
[[1.876727e-06]],0.0378816,,,
[[3.2787648e-06]],0.036103576,,,
[[1.6394357e-06]],0.042156506,,,
[[2.434946e-06]],0.04240622,,,
[[1.8590978e-06]],0.058812972,,,
[[1.0185813e-05]],0.038793374,,,
[[1.7946634e-06]],0.031650115,,,
[[2.6652074e-06]],0.04382771,,,
[[1.7123868e-06]],0.04210062,,,
[[6.510947e-06]],0.052173596,,,
[[2.3823866e-06]],0.04268154,,,
[[1.5543816e-05]],0.0464171,,,
[[1.811702e-06]],0.03699052,,,
[[2.348769e-06]],0.043978013,,,
[[1.749532e-06]],0.046265744,,,
[[7.5355074e-06]],0.04282332,,,
,,0.02,0.84,0.0
[[2.1392884e-06]],0.052103397,,,
[[3.7514571e-06]],0.04653718,,,
[[1.7277843e-06]],0.051445413,,,
[[2.939725e-06]],0.04379526,,,
[[2.034226e-06]],0.042943593,,,
[[3.6945428e-06]],0.05179267,,,
[[2.4159904e-06]],0.042087045,,,
[[2.2647816e-06]],0.05384336,,,
[[1.621543e-06]],0.046874393,,,
[[2.138793e-06]],0.04177887,,,
[[4.435611e-06]],0.034867395,,,
[[1.6020199e-06]],0.036270022,,,
[[2.1219166e-06]],0.04224563,,,
[[4.874629e-06]],0.04281759,,,
[[3.9436973e-06]],0.039255936,,,
[[2.1189474e-06]],0.044218,,,
,,0.0,0.64,0.02
[[7.3650067e-06]],0.046220742,,,
[[3.6302781e-06]],0.040824085,,,
[[2.1566232e-06]],0.03569747,,,
[[5.4092807e-06]],0.043218564,,,
[[1.803116e-06]],0.039898,,,
[[2.8458394e-06]],0.047417328,,,
[[6.330949e-06]],0.04536602,,,
[[3.3706574e-06]],0.037818324,,,
[[3.4990055e-06]],0.045197174,,,
[[2.832107e-06]],0.042623438,,,
[[1.8318707e-06]],0.039815474,,,
[[2.3783555e-06]],0.0424155,,,
[[5.985012e-06]],0.03647716,,,
[[5.4599254e-06]],0.03663169,,,
[[4.2444804e-06]],0.043506823,,,
[[2.373799e-06]],0.038817562,,,
,,0.0,0.82,0.02
[[6.532807e-06]],0.03774937,,,
[[3.0646058e-06]],0.052126456,,,
[[4.660865e-06]],0.038582828,,,
[[2.181877e-06]],0.037704065,,,
[[1.9601455e-06]],0.040111255,,,
[[1.8160728e-06]],0.043704733,,,
[[4.8119778e-06]],0.03328035,,,
[[1.9702647e-06]],0.038070016,,,
[[1.727059e-06]],0.037687168,,,
[[6.0396915e-06]],0.0439305,,,
[[1.9012753e-06]],0.03824935,,,
[[2.765348e-06]],0.048028965,,,
[[1.6792022e-06]],0.040068574,,,
[[4.490858e-06]],0.04115408,,,
[[2.965748e-06]],0.043446824,,,
[[8.635769e-06]],0.0471397,,,
,,0.02,0.7,0.0
[[2.2727816e-06]],0.0482816,,,
[[1.8505328e-06]],0.043794617,,,
[[2.0980508e-06]],0.043323193,,,
[[1.8905248e-06]],0.04316209,,,
[[3.1139168e-06]],0.048237406,,,
[[2.0366956e-06]],0.054316763,,,
[[3.9628435e-06]],0.036780052,,,
[[1.703723e-06]],0.05031992,,,
[[2.6069688e-06]],0.048592214,,,
[[5.421333e-06]],0.03754483,,,
[[1.7615755e-06]],0.04009553,,,
[[2.4196472e-06]],0.039653193,,,
[[1.8545653e-06]],0.039949324,,,
[[2.771696e-06]],0.03735719,,,
[[1.9212823e-06]],0.0402002,,,
[[3.5266785e-06]],0.047555614,,,
,,0.0,0.64,0.02
[[3.4213253e-06]],0.049090024,,,
[[5.1137745e-06]],0.03389237,,,
[[1.8696667e-06]],0.046737127,,,
[[7.490958e-06]],0.037581354,,,
[[1.9292345e-06]],0.039061178,,,
[[5.0237277e-06]],0.044789568,,,
[[1.9340412e-06]],0.041314982,,,
[[1.950017e-06]],0.039930966,,,
[[2.937424e-06]],0.043622576,,,
[[9.236668e-06]],0.041951723,,,
[[2.3478583e-06]],0.045552045,,,
[[1.6228001e-06]],0.035253946,,,
[[3.5801597e-06]],0.032980755,,,
[[1.7707366e-06]],0.030453578,,,
[[1.5625019e-06]],0.035399344,,,
[[2.6018267e-06]],0.03371862,,,
,,0.0,0.8,0.0
[[1.9447234e-06]],0.03128903,,,
[[3.4837767e-06]],0.0484771,,,
[[3.3952765e-06]],0.04537524,,,
[[1.6786148e-06]],0.05365752,,,
[[3.4223788e-06]],0.040153928,,,
